421.67	1.3491
468.33	1.529
561.67	1.8887
658.33	1.9787
748.33	1.9787
741.67	3.6875
611.67	12.502
661.67	12.142
878.33	2.6082
891.67	2.0686
935	1.7088
1118.3	1.8887
1165	1.529
1211.7	0.62957
1181.7	0.089939
1135	-0.4497
1081.7	-0.71951
905	-0.4497
798.33	-5.1265
665	-10.883
611.67	-12.052
725	-4.1372
765	-0.71951
658.33	-0.62957
498.33	-0.4497
418.33	-0.17988
341.67	-3.3277
305	-3.4177
338.33	0.089939
295	0.4497
348.33	0.98933
298.33	4.3171
335	4.407
421.67	1.1692
